;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simulation results - disaggregated. Individual dwelling simulations are listed below in sequential order (dwelling 1 first, then dwelling 2 etc.) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dwelling index;Date;Time;Occupancy;Activity;Lighting demand;Appliance demand;Casual thermal gains from occupants, lighting and appliances;Outdoor temperature;Outdoor global radiation (horizontal);Passive solar gains;Primary heating system thermal output;External building node temperature;Internal building node temperature;Hot water demand (litres);Hot water temperature in hot water tank;Space heating timer settings;Hot water heating timer settings;Heating system switched on;Hot water heating required;Emitter temperature;Radiation incident on PV array;PV output;Net dwelling electricity demand;Heat output from primary heating system to space;Heat output from primary heating system to hot water;Fuel flow rate (gas);Solar power incident on collector;Solar thermal collector control state;Solar thermal collector temperature;Heat gains to cylinder from solar thermal collector;Dwelling self-consumption;Space cooling timer settings;Cooling system switched on;Cooling output from cooling system to space;Cooler Emitter temperature;Heating Thermostat Set Point;Cooling Thermostat Set Point;Electricity used by cooling system;Electricity used by heating system
;;;;;Plight;Pa;θc;θo;Go;φs;φh;θb;θi;;θcyl;;;;;θem;Gi;Ppv;Pnet;φh, space;φh, water;mfuel;;;θcollector;φcollector;Pself;;;φh, space;θem;θem;θem;;
;;;;;W;W;W;°C;Wm-2;W;W;°C;°C;ltr.min-1;°C;;;;;°C;Wm-2;W;W;W;W;m3/h;W;;°C;W;kWh;;;W;°C;°C;°C;W;W
9;02/08/2015;3.38.00 AM;1;0;0;219;290,6;9,441226737;0,04855482;0,264908699;0;15,63904678;16,46996139;0;58,86914021;0;1;0;0;16,73732142;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,462751;24;29;0;0
9;02/08/2015;3.39.00 AM;1;0;0;219;290,6;9,44130412;0,057724257;0,314935941;0;15,63486573;16,47630525;0;58,86187178;0;1;0;0;16,72822754;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,46996139;24;29;0;0
9;02/08/2015;3.40.00 AM;1;0;0;219;290,6;9,441475884;0,129190607;0,704846927;0;15,63070045;16,48216349;0;58,85460569;0;1;0;0;16,71965876;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,47630525;24;29;0;0
9;02/08/2015;3.41.00 AM;1;0;0;219;290,6;9,441704049;0,183751637;1,002524716;0;15,62655041;16,48754906;0;58,84734184;0;1;0;0;16,71158069;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,48216349;24;29;0;0
9;02/08/2015;3.42.00 AM;1;0;0;219;290,6;9,442016838;0,266599885;1,454533841;0;15,6224151;16,49250748;0;58,84008016;0;1;0;0;16,70396056;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,48754906;24;29;0;0
9;02/08/2015;3.43.00 AM;1;0;0;219;290,6;9,442463211;0,398875173;2,176210375;0;15,61829411;16,49709434;0;58,83282058;0;1;0;0;16,69676828;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,49250748;24;29;0;0
9;02/08/2015;3.44.00 AM;1;0;0;219;290,6;9,443018346;0,525549199;2,867327168;0;15,61418706;16,50132817;0;58,82556302;0;1;0;0;16,68997665;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,49709434;24;29;0;0
9;02/08/2015;3.45.00 AM;1;0;0;219;290,6;9,443852505;0,815785235;4,450816731;0;15,61009376;16,50533141;0;58,81830744;0;1;0;0;16,68356004;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,50132817;24;29;0;0
9;02/08/2015;3.46.00 AM;1;0;0;219;290,6;9,444849291;1,030589455;5,622760252;0;15,60601405;16,50907132;0;58,81105379;0;1;0;0;16,67749784;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,50533141;24;29;0;0
9;02/08/2015;3.47.00 AM;1;0;0;219;290,6;9,446024683;1,27960582;6,981360722;0;15,60194774;16,51258651;0;58,80380202;0;1;0;0;16,67176904;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,50907132;24;29;0;0
9;02/08/2015;3.48.00 AM;1;0;0;219;290,6;9,44739396;1,564597474;8,536237627;0;15,5978947;16,51591354;0;58,7965521;0;1;0;0;16,66635467;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,51258651;24;29;0;0
9;02/08/2015;3.49.00 AM;1;0;0;219;290,6;9,448971607;1,88709281;10,29572968;0;15,59385487;16,51908803;0;58,78930399;0;1;0;0;16,66123763;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,51591354;24;29;0;0
9;02/08/2015;3.50.00 AM;1;0;0;219;290,6;9,450771244;2,24839358;12,26693906;0;15,58982823;16,52214458;0;58,78205766;0;1;0;0;16,65640261;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,51908803;24;29;0;0
9;02/08/2015;3.51.00 AM;1;0;0;219;290,6;9,452805585;2,64958625;14,4557934;0;15,5858148;16,52511668;0;58,77481311;0;1;0;0;16,65183601;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,52214458;24;29;0;0
9;02/08/2015;3.52.00 AM;1;0;0;219;290,6;9,455086414;3,091555477;16,86711926;0;15,58181468;16,5280367;0;58,7675703;0;1;0;0;16,64752583;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,52511668;24;29;0;0
9;02/08/2015;3.53.00 AM;1;0;0;219;290,6;9,457624577;3,574998812;19,50472238;0;15,57782798;16,53093582;0;58,76032924;0;1;0;0;16,64346157;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,5280367;24;29;0;0
9;02/08/2015;3.54.00 AM;1;0;0;219;290,6;9,460429992;4,100441944;22,37147086;0;15,57385488;16,53384399;0;58,75308991;0;1;0;0;16,63963416;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,53093582;24;29;0;0
9;02/08/2015;3.55.00 AM;1;0;0;219;290,6;9,463511664;4,668253992;25,46937857;0;15,56989559;16,53678992;0;58,74585233;0;1;0;0;16,63603586;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,53384399;24;29;0;0
9;02/08/2015;3.56.00 AM;1;0;0;219;290,6;9,46687771;5,278662463;28,79968674;0;15,56595036;16,53980109;0;58,73861649;0;1;0;0;16,63266015;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,53678992;24;29;0;0
9;02/08/2015;3.57.00 AM;1;0;0;219;290,6;9,470535398;5,931767622;32,36294242;0;15,56201948;16,54290369;0;58,73138241;0;1;0;0;16,62950167;0;0;219;0;0;0;0;0;0;0;0;0;0;0;16,53980109;24;29;0;0
9;02/08/2015;3.58.00 AM;1;0;0;60;131,6;9,474491175;6,627556108;36,15907271;0;15,55810328;16,5281479;0;58,7241501;0;1;0;0;16,62655617;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,54290369;24;29;0;0
9;02/08/2015;3.59.00 AM;1;0;0;60;131,6;9,478595809;7,144936276;38,98183072;0;15,5541812;16,51451344;0;58,7169165;0;1;0;0;16,62320895;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,5281479;24;29;0;0
9;02/08/2015;4.00.00 AM;1;0;0;60;131,6;9,483001306;7,902237977;43,113569;0;15,5502548;16,50179869;0;58,7096818;0;1;0;0;16,61951182;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,51451344;24;29;0;0
9;02/08/2015;4.01.00 AM;1;0;0;60;131,6;9,48765202;8,610667128;46,97866508;0;15,54632535;16,48992981;0;58,70244616;0;1;0;0;16,61550797;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,50179869;24;29;0;0
9;02/08/2015;4.02.00 AM;1;0;0;269;340,6;9,492799661;9,735647783;53,11641128;0;15,54239425;16,50274953;0;58,69520973;0;1;0;0;16,61123661;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,48992981;24;29;0;0
9;02/08/2015;4.03.00 AM;1;0;0;269;340,6;9,498331468;10,73985672;58,59524288;0;15,53849037;16,51503136;0;58,68797674;0;1;0;0;16,60754657;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,50274953;24;29;0;0
9;02/08/2015;4.04.00 AM;1;0;0;269;340,6;9,504184508;11,68659272;63,76050972;0;15,53461331;16,52716201;0;58,68074709;0;1;0;0;16,60439979;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,51503136;24;29;0;0
9;02/08/2015;4.05.00 AM;1;0;0;269;340,6;9,510360717;12,67369291;69,14599831;0;15,53076309;16,53917493;0;58,67352076;0;1;0;0;16,60177266;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,52716201;24;29;0;0
9;02/08/2015;4.06.00 AM;1;0;0;269;340,6;9,516861536;13,70061789;74,74876565;0;15,5269398;16,55110685;0;58,66629773;0;1;0;0;16,59964348;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,53917493;24;29;0;0
9;02/08/2015;4.07.00 AM;1;0;0;269;340,6;9,523687949;14,76679755;80,56570138;0;15,52314357;16,56299213;0;58,65907798;0;1;0;0;16,59799258;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,55110685;24;29;0;0
9;02/08/2015;4.08.00 AM;1;0;0;269;340,6;9,530840521;15,87163649;86,59355703;0;15,51937456;16,57486299;0;58,65186151;0;1;0;0;16,59680209;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,56299213;24;29;0;0
9;02/08/2015;4.09.00 AM;1;0;0;269;340,6;9,538319426;17,01451875;92,82897202;0;15,51563296;16,5867496;0;58,64464831;0;1;0;0;16,59605586;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,57486299;24;29;0;0
9;02/08/2015;4.10.00 AM;1;0;0;269;340,6;9,546124485;18,19481207;99,26849682;0;15,51191902;16,59868017;0;58,63743839;0;1;0;0;16,59573932;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,5867496;24;29;0;0
9;02/08/2015;4.11.00 AM;1;0;0;269;340,6;9,55425519;19,41187164;105,9086135;0;15,50823299;16,61068108;0;58,63023174;0;1;0;0;16,59583935;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,59868017;24;29;0;0
9;02/08/2015;4.12.00 AM;1;0;0;269;340,6;9,562710734;20,66504344;112,7457536;0;15,50457517;16,62277696;0;58,62302839;0;1;0;0;16,59634417;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,61068108;24;29;0;0
9;02/08/2015;4.13.00 AM;1;0;0;269;340,6;9,57149004;21,95366712;119,7763146;0;15,50094589;16,63499077;0;58,61582835;0;1;0;0;16,59724324;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,62277696;24;29;0;0
9;02/08/2015;4.14.00 AM;1;0;0;269;340,6;9,58059178;23,27707862;126,9966733;0;15,49734549;16,64734392;0;58,60863163;0;1;0;0;16,59852717;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,63499077;24;29;0;0
9;02/08/2015;4.15.00 AM;1;0;0;269;340,6;9,589893846;24,38826626;133,0591667;0;15,49377425;16,65970425;0;58,60143827;0;1;0;0;16,60018761;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,64734392;24;29;0;0
9;02/08/2015;4.16.00 AM;1;0;0;269;340,6;9,599512822;25,7653473;140,5723393;0;15,49023237;16,67224307;0;58,59424826;0;1;0;0;16,60221198;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,65970425;24;29;0;0
9;02/08/2015;4.17.00 AM;1;0;0;269;340,6;9,609576177;27,44938857;149,7602466;0;15,48672037;16,68514439;0;58,58706163;0;1;0;0;16,60459399;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,67224307;24;29;0;0
9;02/08/2015;4.18.00 AM;1;0;0;269;340,6;9,619954449;28,90530887;157,7035559;0;15,48323887;16,69825314;0;58,57987844;0;1;0;0;16,6073338;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,68514439;24;29;0;0
9;02/08/2015;4.19.00 AM;1;0;0;269;340,6;9,630645389;30,39270993;165,81862;0;15,47978832;16,71158689;0;58,57269873;0;1;0;0;16,6104263;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,69825314;24;29;0;0
9;02/08/2015;4.20.00 AM;1;0;0;269;340,6;9,641646611;31,91094346;174,1019021;0;15,47636917;16,72515928;0;58,56552254;0;1;0;0;16,61386713;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,71158689;24;29;0;0
9;02/08/2015;4.21.00 AM;1;0;0;269;340,6;9,652955611;33,45936814;182,5499031;0;15,47298188;16,73898294;0;58,55834991;0;1;0;0;16,61765258;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,72515928;24;29;0;0
9;02/08/2015;4.22.00 AM;1;0;0;269;340,6;9,664569778;35,03735038;191,1591662;0;15,46962694;16,75306951;0;58,55118088;0;1;0;0;16,62177946;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,73898294;24;29;0;0
9;02/08/2015;4.23.00 AM;1;0;0;269;340,6;9,676486405;36,64426499;199,9262806;0;15,46630484;16,76742967;0;58,54401549;0;1;0;0;16,62624511;0;0;269;0;0;0;0;0;0;0;0;0;0;0;16,75306951;24;29;0;0
9;02/08/2015;4.24.00 AM;1;0;0;60;131,6;9,688702703;38,2794957;208,8478838;0;15,46301608;16,75844603;0;58,53685378;0;1;0;0;16,63104731;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,76742967;24;29;0;0
9;02/08/2015;4.25.00 AM;1;0;0;60;131,6;9,701215808;39,94243564;217,920665;0;15,45973384;16,75122399;0;58,52969177;0;1;0;0;16,6353806;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,75844603;24;29;0;0
9;02/08/2015;4.26.00 AM;1;0;0;60;131,6;9,714022797;41,63248767;227,1413661;0;15,4564604;16,74530591;0;58,52252975;0;1;0;0;16,63932085;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,75122399;24;29;0;0
9;02/08/2015;4.27.00 AM;1;0;0;60;131,6;9,72712069;43,34906468;236,5067841;0;15,45319748;16,74065045;0;58,51536794;0;1;0;0;16,64292578;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,74530591;24;29;0;0
9;02/08/2015;4.28.00 AM;1;0;0;60;131,6;9,740506459;45,09158977;246,0137713;0;15,44994676;16,73721211;0;58,50820656;0;1;0;0;16,64624975;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,74065045;24;29;0;0
9;02/08/2015;4.29.00 AM;1;0;0;60;131,6;9,754177043;46,85949644;255,6592371;0;15,44670986;16,73494791;0;58,50104582;0;1;0;0;16,64934371;0;0;60;0;0;0;0;0;0;0;0;0;0;0;16,73721211;24;29;0;0
9;02/08/2015;4.30.00 AM;1;1;0;58;192,6;9,768129343;48,65222865;265,4401478;0;15,44348835;16,74071312;0;58,49388591;0;1;0;0;16,65225542;0;0;58;0;0;0;0;0;0;0;0;0;0;0;16,73494791;24;29;0;0
9;02/08/2015;4.31.00 AM;1;1;0;160;294,6;9,782360239;50,46924089;275,3535272;0;15,44029171;16,75867533;0;58,48672823;0;1;0;0;16,65526418;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,74071312;24;29;0;0
9;02/08/2015;4.32.00 AM;1;1;0;160;294,6;9,796866589;52,30999821;285,3964565;0;15,43713422;16,77668588;0;58,47957485;0;1;0;0;16,65878157;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,75867533;24;29;0;0
9;02/08/2015;4.33.00 AM;1;1;0;160;294,6;9,811645236;54,17397617;295,5660746;0;15,4340161;16,79495164;0;58,47242578;0;1;0;0;16,66279192;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,77668588;24;29;0;0
9;02/08/2015;4.34.00 AM;1;1;0;160;294,6;9,826693015;56,06066077;305,8595772;0;15,43093777;16,81347873;0;58,46528107;0;1;0;0;16,66728715;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,79495164;24;29;0;0
9;02/08/2015;4.35.00 AM;1;1;0;160;294,6;9,842006753;57,96954845;316,2742167;0;15,42789968;16,83227568;0;58,45814076;0;1;0;0;16,67225965;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,81347873;24;29;0;0
9;02/08/2015;4.36.00 AM;1;1;0;160;294,6;9,857583279;59,90014588;326,8073019;0;15,42490228;16,85135023;0;58,4510049;0;1;0;0;16,67770237;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,83227568;24;29;0;0
9;02/08/2015;4.37.00 AM;1;1;0;160;294,6;9,873419422;61,85196995;337,4561968;0;15,42194604;16,87070938;0;58,44387353;0;1;0;0;16,68360876;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,85135023;24;29;0;0
9;02/08/2015;4.38.00 AM;1;1;0;160;294,6;9,888858563;61,90981113;337,7717706;0;15,41903086;16,88917772;0;58,4367467;0;1;0;0;16,68997273;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,87070938;24;29;0;0
9;02/08/2015;4.39.00 AM;1;1;0;160;294,6;9,905212937;65,81741547;359,091145;0;15,41615639;16,90919715;0;58,42962426;0;1;0;0;16,69674841;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,88917772;24;29;0;0
9;02/08/2015;4.40.00 AM;1;1;0;160;294,6;9,921366138;66,4735178;362,6707528;0;15,41332418;16,92865783;0;58,42250647;0;1;0;0;16,70397456;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,90919715;24;29;0;0
9;02/08/2015;4.41.00 AM;1;1;0;160;294,6;9,937534855;67,7663513;369,724282;0;15,41053352;16,9480177;0;58,41539324;0;1;0;0;16,71161684;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,92865783;24;29;0;0
9;02/08/2015;4.42.00 AM;1;1;0;160;294,6;9,95417753;70,47500832;384,5023577;0;15,40778459;16,96815436;0;58,40828455;0;1;0;0;16,71965769;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,9480177;24;29;0;0
9;02/08/2015;4.43.00 AM;1;1;0;160;294,6;9,970821823;71,76337683;391,5315266;0;15,40507821;16,98814787;0;58,40118053;0;1;0;0;16,72810996;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,96815436;24;29;0;0
9;02/08/2015;4.44.00 AM;1;1;0;160;294,6;9,987460081;73,02774553;398,4297555;0;15,40241414;17,00801041;0;58,39408115;0;1;0;0;16,73695478;0;0;160;0;0;0;0;0;0;0;0;0;0;0;16,98814787;24;29;0;0
9;02/08/2015;4.45.00 AM;1;1;0;160;294,6;10,00457332;75,8307034;413,7223243;0;15,39979252;17,02870334;0;58,3869864;0;1;0;0;16,74617436;0;0;160;0;0;0;0;0;0;0;0;0;0;0;17,00801041;24;29;0;0
9;02/08/2015;4.46.00 AM;1;1;0;160;294,6;10,021419;76,28377231;416,1942086;0;15,39721401;17,048729;0;58,3798964;0;1;0;0;16,75578419;0;0;160;0;0;0;0;0;0;0;0;0;0;0;17,02870334;24;29;0;0
9;02/08/2015;4.47.00 AM;1;1;0;160;294,6;10,03924321;80,78958517;440,7773298;0;15,39467856;17,07064839;0;58,37281106;0;1;0;0;16,7657483;0;0;160;0;0;0;0;0;0;0;0;0;0;0;17,048729;24;29;0;0
9;02/08/2015;4.48.00 AM;1;1;0;160;294,6;10,04785037;51,60266588;281,5373445;0;15,39218064;17,07354703;0;58,36573069;0;1;0;0;16,77611905;0;0;160;0;0;0;0;0;0;0;0;0;0;0;17,07064839;24;29;0;0
9;02/08/2015;4.49.00 AM;1;1;0;319;453,6;10,05846544;59,00147809;321,9042889;0;15,38969984;17,09918527;0;58,35865203;0;1;0;0;16,78623565;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,07354703;24;29;0;0
9;02/08/2015;4.50.00 AM;1;1;0;319;453,6;10,07163746;68,49536682;373,7016946;0;15,38726454;17,12917386;0;58,35157898;0;1;0;0;16,7968802;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,09918527;24;29;0;0
9;02/08/2015;4.51.00 AM;1;1;0;319;453,6;10,08580493;72,92688196;397,8794572;0;15,3848805;17,16047938;0;58,34451228;0;1;0;0;16,8081827;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,12917386;24;29;0;0
9;02/08/2015;4.52.00 AM;1;1;0;319;453,6;10,09989999;73,76804345;402,4687235;0;15,3825491;17,19088168;0;58,33745216;0;1;0;0;16,82016558;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,16047938;24;29;0;0
9;02/08/2015;4.53.00 AM;1;1;0;319;453,6;10,11473318;77,44465174;422,5278138;0;15,38026979;17,22221647;0;58,33039846;0;1;0;0;16,83277497;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,19088168;24;29;0;0
9;02/08/2015;4.54.00 AM;1;1;0;319;453,6;10,12975721;79,26538384;432,4614881;0;15,3780437;17,25327624;0;58,32335135;0;1;0;0;16,84602128;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,22221647;24;29;0;0
9;02/08/2015;4.55.00 AM;1;1;0;319;453,6;10,14552756;83,09992579;453,3822437;0;15,37587104;17,28534447;0;58,31631076;0;1;0;0;16,85987349;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,25327624;24;29;0;0
9;02/08/2015;4.56.00 AM;1;1;0;319;453,6;10,16148354;84,9887131;463,6872183;0;15,37375301;17,317163;0;58,30927688;0;1;0;0;16,87434529;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,28534447;24;29;0;0
9;02/08/2015;4.57.00 AM;1;1;0;319;453,6;10,17362097;72,23273561;394,0922862;0;15,37168604;17,33973466;0;58,30224966;0;1;0;0;16,88940712;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,317163;24;29;0;0
9;02/08/2015;4.58.00 AM;1;1;0;319;453,6;10,18333322;64,19240097;350,22528;0;15,36965735;17,35654466;0;58,29522752;0;1;0;0;16,90472438;0;0;319;0;0;0;0;0;0;0;0;0;0;0;17,33973466;24;29;0;0
9;02/08/2015;4.59.00 AM;1;1;0;447;581,6;10,19146305;59,023279;322,0232317;0;15,36765886;17,38405214;0;58,28820946;0;1;0;0;16,92009242;0;0;447;0;0;0;0;0;0;0;0;0;0;0;17,35654466;24;29;0;0
9;02/08/2015;5.00.00 AM;1;0;0;347;418,6;10,2003505;62,51275906;341,0613751;0;15,36570353;17,39394873;0;58,28119732;0;1;0;0;16,93587336;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,38405214;24;29;0;0
9;02/08/2015;5.01.00 AM;1;0;0;347;418,6;10,20581862;50,14667596;273,5936554;0;15,36376805;17,39614421;0;58,27418807;0;1;0;0;16,95145416;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,39394873;24;29;0;0
9;02/08/2015;5.02.00 AM;1;0;0;347;418,6;10,21355768;59,32394248;323,6636121;0;15,36184539;17,40413443;0;58,26718041;0;1;0;0;16,96657967;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,39614421;24;29;0;0
9;02/08/2015;5.03.00 AM;1;0;0;347;418,6;10,23303482;105,6295249;576,3007675;0;15,35995194;17,44034943;0;58,26017531;0;1;0;0;16,98146248;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,40413443;24;29;0;0
9;02/08/2015;5.04.00 AM;1;0;0;347;418,6;10,25266749;107,7430918;587,83211;0;15,35812041;17,47586518;0;58,25317763;0;1;0;0;16,99707088;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,44034943;24;29;0;0
9;02/08/2015;5.05.00 AM;1;0;0;347;418,6;10,27307538;112,3354675;612,8875067;0;15,35635052;17,51270066;0;58,24618723;0;1;0;0;17,0133564;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,47586518;24;29;0;0
9;02/08/2015;5.06.00 AM;1;0;0;347;418,6;10,29426243;117,0333758;638,5186751;0;15,35464432;17,5508388;0;58,23920435;0;1;0;0;17,0303409;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,51270066;24;29;0;0
9;02/08/2015;5.07.00 AM;1;0;0;347;418,6;10,31528216;117,98973;643,7364177;0;15,35300305;17,58792112;0;58,2322292;0;1;0;0;17,04804491;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,5508388;24;29;0;0
9;02/08/2015;5.08.00 AM;1;0;0;347;418,6;10,33676928;121,5206957;663,0009008;0;15,35142574;17,62563224;0;58,22526161;0;1;0;0;17,06640805;0;0;347;0;0;0;0;0;0;0;0;0;0;0;17,58792112;24;29;0;0
9;02/08/2015;5.09.00 AM;1;0;0;397;468,6;10,35807944;122,4475967;668,0579507;0;15,34991286;17,66797251;0;58,21830167;0;1;0;0;17,08542928;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,62563224;24;29;0;0
9;02/08/2015;5.10.00 AM;1;0;0;397;468,6;10,37985905;126,0455582;687,6879546;0;15,34847001;17,71066899;0;58,21135019;0;1;0;0;17,10524368;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,66797251;24;29;0;0
9;02/08/2015;5.11.00 AM;1;0;0;397;468,6;10,4017806;128,3214996;700,1051909;0;15,34709758;17,75296707;0;58,20440721;0;1;0;0;17,12583637;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,71066899;24;29;0;0
9;02/08/2015;5.12.00 AM;1;0;0;397;468,6;10,42616023;140,4367235;766,2042556;0;15,34579702;17,8009798;0;58,19747268;0;1;0;0;17,14716735;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,75296707;24;29;0;0
9;02/08/2015;5.13.00 AM;1;0;0;397;468,6;10,45067675;142,9024749;779,6570706;0;15,3445749;17,84840505;0;58,19054757;0;1;0;0;17,16940587;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,8009798;24;29;0;0
9;02/08/2015;5.14.00 AM;1;0;0;397;468,6;10,47532855;145,3771331;793,1584794;0;15,34343049;17,8953861;0;58,18363177;0;1;0;0;17,19250108;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,84840505;24;29;0;0
9;02/08/2015;5.15.00 AM;1;0;0;397;468,6;10,50011404;147,8604736;806,7072581;0;15,34236326;17,94195936;0;58,17672521;0;1;0;0;17,21640873;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,8953861;24;29;0;0
9;02/08/2015;5.16.00 AM;1;0;0;397;468,6;10,52503162;150,3522761;820,3022041;0;15,34137266;17,98816053;0;58,16982782;0;1;0;0;17,24108733;0;0;397;0;0;0;0;0;0;0;0;0;0;0;17,94195936;24;29;0;0
9;02/08/2015;5.17.00 AM;1;0;0;269;340,6;10,55007971;152,8523239;833,9421355;0;15,34045825;18,01955278;0;58,16293954;0;1;0;0;17,26649798;0;0;269;0;0;0;0;0;0;0;0;0;0;0;17,98816053;24;29;0;0
9;02/08/2015;5.18.00 AM;1;0;0;269;340,6;10,57525672;155,3604041;847,6258906;0;15,33960283;18,05153748;0;58,15605782;0;1;0;0;17,29211209;0;0;269;0;0;0;0;0;0;0;0;0;0;0;18,01955278;24;29;0;0
9;02/08/2015;5.19.00 AM;1;0;0;269;340,6;10,6005611;157,8763074;861,3523274;0;15,3388071;18,08385864;0;58,14918276;0;1;0;0;17,31794288;0;0;269;0;0;0;0;0;0;0;0;0;0;0;18,05153748;24;29;0;0
9;02/08/2015;5.20.00 AM;1;0;0;269;340,6;10,62599126;160,399828;875,1203229;0;15,33807141;18,11651382;0;58,14231441;0;1;0;0;17,34399444;0;0;269;0;0;0;0;0;0;0;0;0;0;0;18,08385864;24;29;0;0
9;02/08/2015;5.21.00 AM;1;0;0;269;340,6;10,65154567;162,9307634;888,9287729;0;15,33739615;18,14949669;0;58,13545285;0;1;0;0;17,37027061;0;0;269;0;0;0;0;0;0;0;0;0;0;0;18,11651382;24;29;0;0
